Year	Lat	Lon	Stoermer Cutoff		Effective vertical cutoff rigidity
2011	-51.6	0	3.8126161399227674	1.9444342972630044
2011	-51.6	9	3.5076150509723107	1.5433506767860554
2011	-51.6	18	3.1780652070429323	1.3761022833324439
2011	-51.6	27	2.8319047562006303	1.0874514183210959
2011	-51.6	36	2.4792466807782376	1.4677140116353835
2011	-51.6	45	2.1318202961330490	1.0126146756064556
2011	-51.6	54	1.8019962872115558	0.76404641836659293
2011	-51.6	63	1.5015158276969769	0.67267908349184036
2011	-51.6	72	1.2401742333181633	0.51591247627402659
2011	-51.6	81	1.0248031428604427	0.44271495324137933
2011	-51.6	90	0.85889388134772482	0.36417100215904474
2011	-51.6	99	0.74306631889462249	0.45178431450253886
2011	-51.6	108	0.67631949751745601	0.41661280357743835
2011	-51.6	117	0.65767997709865234	0.38934654023887816
2011	-51.6	126	0.68762633042292254	0.26954951939452787
2011	-51.6	135	0.76865283351676439	0.35972953854760154
2011	-51.6	144	0.90460698199227518	0.55000103606034689
2011	-51.6	153	1.0989201134671644	0.50660218992806261
2011	-51.6	162	1.3523391404852814	0.60449561699621857
2011	-51.6	171	1.6610155396216857	0.77735529947210269
2011	-51.6	180	2.0156825821323219	0.95140216741284345
2011	-51.6	189	2.4022202248329800	1.0569768878297916
2011	-51.6	198	2.8033911597362966	1.3904820626842207
2011	-51.6	207	3.2011679085952220	1.6902166320308210
2011	-51.6	216	3.5789817653275198	2.0507566191563580
2011	-51.6	225	3.9233812150548149	2.2480975103574137
2011	-51.6	234	4.2248657121983761	2.6870146795848022
2011	-51.6	243	4.4779268435680804	2.8166160756190104
2011	-51.6	252	4.6805006950945280	2.9112715266438918
2011	-51.6	261	4.8330951036893302	3.3106702511745336
2011	-51.6	270	4.9378303829839165	3.5206731740252799
2011	-51.6	279	4.9975643671048022	3.7381782633625873
2011	-51.6	288	5.0151984408038555	3.4705174310421860
2011	-51.6	297	4.9932019410235888	3.2106289513516257
2011	-51.6	306	4.9333549897899847	3.1721473604706123
2011	-51.6	315	4.8366920679042833	2.6021404195958775
2011	-51.6	324	4.7036236754320946	2.6293257217578203
2011	-51.6	333	4.5342135921932449	2.3124490103940087
2011	-51.6	342	4.3285879277107329	2.1166795691496585
2011	-51.6	351	4.0874446334862800	2.0559847205656050
2011	51.6	0	3.1144661758312369	2.4168258274422452
2011	51.6	9	3.4388486165090804	1.9704603222356221
2011	51.6	18	3.7829847985558667	2.0087649954527218
2011	51.6	27	4.1401777622718248	2.1404719753992651
2011	51.6	36	4.5023653980467495	2.0890975204740321
2011	51.6	45	4.8601925690393113	2.2065275034014009
2011	51.6	54	5.2031735441196973	2.0812694002028813
2011	51.6	63	5.5199623538649298	2.3515040463163714
2011	51.6	72	5.7987488756569485	2.5050594889662303
2011	51.6	81	6.0277932237263494	2.3146725807550843
2011	51.6	90	6.1960977250781486	2.6829104098731031
2011	51.6	99	6.2941928987207012	2.3162629720040644
2011	51.6	108	6.3149825105874902	2.4249532660923867
2011	51.6	117	6.2545579491448908	2.7520055945519348
2011	51.6	126	6.1128631205110366	2.9830771652808177
2011	51.6	135	5.8940797971642178	2.9647222388008716
2011	51.6	144	5.6066208026706477	3.0163620927593633
2011	51.6	153	5.2626691698296399	2.6944865786443706
2011	51.6	162	4.8772792608002025	2.6581172858022044
2011	51.6	171	4.4671430297877244	2.5596730404735717
2011	51.6	180	4.0491965711265943	2.2068122048760248
2011	51.6	189	3.6392764713910117	2.1362553587709678
2011	51.6	198	3.2510213336632332	1.8855924355329856
2011	51.6	207	2.8951561920241753	1.5778601772854266
2011	51.6	216	2.5792148807323643	1.4237266615140858
2011	51.6	225	2.3076717771124455	1.0892210657987915
2011	51.6	234	2.0823901656131780	0.97455863126764153
2011	51.6	243	1.9032607244280246	0.74607819807674014
2011	51.6	252	1.7689006637809492	0.71640479466278451
2011	51.6	261	1.6773044625699034	0.64408493722097515
2011	51.6	270	1.6263703465476191	0.70259198260777300
2011	51,6	279	1.6142627307948851	0.64570508690571682
2011	51.6	288	1.6396027828455360	0.57714017655649430
2011	51.6	297	1.7015031571951449	0.63976518269371385
2011	51.6	306	1.7994773464357705	0.73418675085673324
2011	51.6	315	1.9332594798548877	1.0130280015524100
2011	51.6	324	2.1025690632764773	1.2047721129847753
2011	51.6	333	2.3068503202187807	1.4671568509587991
2011	51.6	342	2.5450100724220821	1.6720716711294392
2011	51.6	351	2.8151727061806868	1.8692747366398392
2022	-51.6	0	3.7081557191826682	1.9430736622746179
2022	-51.6	9	3.4183182430226853	1.8595650971568400
2022	-51.6	18	3.1043250002347329	1.3441727726549115
2022	-51.6	27	2.7736968981966972	1.2592584357578078
2022	-51.6	36	2.4360937364187252	1.0134149849483274
2022	-51.6	45	2.1027900713400451	0.89158298159999183
2022	-51.6	54	1.7857462044360526	1.0571617361822074
2022	-51.6	63	1.4963886419330801	0.65841099553819715
2022	-51.6	72	1.2443415719853057	0.59106226708936815
2022	-51.6	81	1.0364421249142599	0.43945145670104924
2022	-51.6	90	0.87636921917874344	0.56087629067609057
2022	-51.6	99	0.76507773189440975	0.33051357683802512
2022	-51.6	108	0.70196625950348290	0.41556401900481044
2022	-51.6	117	0.68639792424825075	0.29103271705829542
2022	-51.6	126	0.71897515115815880	0.33648038239837674
2022	-51.6	135	0.80197565333094234	0.34003767371401761
2022	-51.6	144	0.93864105908526096	0.38296554872197069
2022	-51.6	153	1.1314831966254313	0.47974887071570860
2022	-51.6	162	1.3802213291531988	0.64594360442048426
2022	-51.6	171	1.6801557479212288	0.72582727576634343
